order_id,product_category,price_inr,discount_pct,payment_method,customer_tenure_days,num_previous_orders,num_previous_returns,delivery_distance_km,delivery_days,is_weekend_order,customer_rating,returned
2516,Footwear,2930.0,28.900939159733895,Prepaid_Card,282,5,1.0,298.0,4.0,0,5.0,0
2517,Apparel,1502.0,49.822865341304094,Wallet,259,4,0.0,62.4,2.0,1,1.0,0
2518,Apparel,476.0,6.850963315414278,COD,208,5,2.0,331.0,3.0,1,,0
2519,Home,984.0,24.15064969751923,Prepaid_Card,228,3,0.0,66.6,2.0,0,3.0,0
2520,Apparel,1515.0,3.473556329555233,COD,596,12,4.0,386.6,3.0,1,,0
2521,Apparel,966.0,11.220661011780207,Prepaid_Card,521,14,5.0,381.7,3.0,0,1.0,0
2522,Home,2621.0,24.896669782123148,COD,131,7,1.0,109.8,4.0,0,3.0,0
2523,Electronics,9673.0,14.610831799558571,Wallet,197,3,0.0,74.2,6.0,1,1.0,0
2524,Home,6468.0,2.417141452454864,COD,301,9,2.0,307.8,4.0,0,2.0,0
2525,Beauty,2416.0,2.0812346407812186,COD,176,5,1.0,68.0,8.0,1,4.0,0
2526,Apparel,1530.0,0.0,Prepaid_UPI,1782,36,1.0,201.3,6.0,0,2.0,0
2527,Beauty,2372.0,29.148757048218854,Prepaid_UPI,116,1,0.0,527.8,3.0,1,4.0,0
2528,Beauty,2227.0,30.963715381467075,Prepaid_UPI,195,0,0.0,212.7,5.0,1,2.0,0
2529,Footwear,1372.0,30.88830154821079,Prepaid_UPI,679,16,3.0,377.0,5.0,1,5.0,1
2530,Home,1482.0,8.362363032021367,COD,1654,35,5.0,462.8,8.0,1,1.0,0
2531,Home,1929.0,37.08926935861273,Prepaid_Card,211,5,1.0,427.5,6.0,1,2.0,0
2532,Home,1041.0,32.601680012662875,COD,260,11,0.0,262.1,5.0,1,4.0,0
2533,Home,4788.0,22.10941609967497,COD,713,19,3.0,139.9,8.0,1,5.0,1
2534,Apparel,909.0,19.647568851111266,Wallet,1,0,0.0,463.4,6.0,1,1.0,1
2535,Beauty,2295.0,12.263267964460454,Prepaid_UPI,77,0,0.0,5.3,6.0,1,4.0,0
2536,Home,5023.0,24.882427508930864,COD,708,18,2.0,34.8,8.0,0,5.0,0
2537,Footwear,1938.0,46.258717079769966,COD,110,0,0.0,88.5,6.0,1,,0
2538,Electronics,44327.0,39.0678492342477,Wallet,286,8,1.0,255.8,5.0,1,4.0,0
2539,Apparel,2116.0,18.156843645563832,COD,1516,39,6.0,517.3,4.0,0,3.0,0
2540,Electronics,35303.0,30.079321926615393,COD,83,3,0.0,453.2,1.0,1,,0
2541,Electronics,35876.0,5.478549257173633,COD,140,5,1.0,204.2,1.0,0,4.0,0
2542,Electronics,44004.0,32.951007661078016,COD,1327,32,7.0,386.3,4.0,1,3.0,0
2543,Electronics,27500.0,9.537142860019564,COD,930,20,5.0,228.7,3.0,0,2.0,0
2544,Apparel,1984.0,32.3538334191651,Wallet,216,5,1.0,181.6,5.0,0,3.0,0
2545,Electronics,4039.0,66.53608285711604,COD,230,3,0.0,314.7,7.0,1,1.0,1
2546,Electronics,25468.0,13.44981351509306,Prepaid_Card,69,4,1.0,208.9,3.0,0,5.0,0
2547,Beauty,1331.0,65.84204963857047,Prepaid_UPI,559,10,2.0,301.0,1.0,1,1.0,0
2548,Apparel,468.0,29.359532316744673,Prepaid_Card,28,2,1.0,405.9,2.0,0,3.0,0
2549,Apparel,557.0,10.755615501070745,Prepaid_UPI,1187,29,4.0,340.0,2.0,0,,0
2550,Apparel,439.0,10.068157498983773,Prepaid_UPI,200,3,0.0,107.6,2.0,0,5.0,0
2551,Home,2564.0,57.47433411772586,Prepaid_Card,28,0,0.0,154.5,5.0,0,3.0,0
2552,Electronics,3544.0,29.39483027054648,Prepaid_Card,488,11,2.0,522.9,8.0,1,4.0,1
2553,Home,3558.0,13.507707157512423,Prepaid_UPI,622,12,0.0,388.2,6.0,0,3.0,0
2554,Beauty,2060.0,18.948090834356442,Prepaid_UPI,209,5,1.0,262.0,6.0,1,4.0,0
2555,Apparel,1505.0,28.46163666563429,Prepaid_UPI,406,7,1.0,187.2,5.0,1,2.0,0
2556,Home,5488.0,21.869189871804515,COD,306,5,1.0,379.6,2.0,1,,1
2557,Apparel,457.0,27.188487194112543,Prepaid_UPI,773,18,4.0,169.9,9.0,1,5.0,1
2558,Apparel,1911.0,48.60416344981415,Prepaid_UPI,253,7,0.0,306.7,4.0,0,4.0,0
2559,Electronics,7603.0,5.080440031559856,COD,1147,25,8.0,221.2,6.0,1,3.0,0
2560,Apparel,945.0,31.669454916458662,Prepaid_UPI,593,10,1.0,265.7,1.0,0,2.0,0
2561,Home,4279.0,20.906535929768033,COD,338,10,1.0,199.0,4.0,1,3.0,0
2562,Home,7461.0,14.514319809119268,COD,121,2,0.0,353.7,4.0,0,1.0,0
2563,Footwear,4493.0,38.08261251684913,Prepaid_UPI,92,6,1.0,49.5,4.0,1,1.0,0
2564,Electronics,35481.0,0.07861547972935057,COD,726,16,5.0,102.1,1.0,0,,0
2565,Home,5916.0,0.0,COD,103,3,0.0,203.5,5.0,1,2.0,0
2566,Electronics,24312.0,25.367995221432253,COD,253,5,2.0,250.8,7.0,0,4.0,1
2567,Apparel,1598.0,19.927303901906555,Prepaid_UPI,137,4,0.0,479.7,9.0,0,2.0,0
2568,Apparel,660.0,1.707291242800629,Prepaid_Card,210,12,0.0,399.6,8.0,1,1.0,1
2569,Home,2373.0,0.0,Prepaid_UPI,10,0,0.0,82.3,7.0,1,,0
2570,Beauty,2464.0,50.959500665032074,Prepaid_UPI,92,5,1.0,268.3,8.0,1,3.0,0
2571,Apparel,2163.0,28.945222719395197,Prepaid_Card,415,9,0.0,245.4,9.0,0,2.0,1
2572,Home,2787.0,22.2946858460767,Wallet,519,14,0.0,67.7,2.0,1,2.0,0
2573,Footwear,1464.0,54.92867363439161,Prepaid_UPI,856,15,1.0,306.4,5.0,1,3.0,0
2574,Footwear,1418.0,37.330937395983504,COD,107,6,1.0,272.7,2.0,0,3.0,0
2575,Home,4033.0,48.539151558103086,Wallet,36,1,0.0,404.5,6.0,0,4.0,0
2576,Home,2023.0,4.300691078252179,Prepaid_Card,77,1,0.0,253.2,4.0,1,2.0,0
2577,Home,5293.0,3.7391111481297337,COD,269,8,0.0,141.6,4.0,0,,0
2578,Footwear,799.0,31.256128526740245,COD,78,2,0.0,252.9,4.0,1,4.0,1
2579,Apparel,587.0,28.21748827143683,Prepaid_Card,243,3,0.0,106.3,1.0,0,1.0,0
2580,Beauty,801.0,40.744930534898124,COD,624,9,1.0,205.9,1.0,0,4.0,0
2581,Apparel,1799.0,0.0,Prepaid_Card,742,20,2.0,130.9,6.0,1,3.0,1
2582,Footwear,1793.0,32.55396123957467,COD,405,9,2.0,471.0,3.0,1,,0
2583,Apparel,1247.0,36.83902950130442,Prepaid_Card,287,5,1.0,224.2,7.0,1,3.0,0
2584,Apparel,1582.0,36.042581002170806,COD,258,5,0.0,130.0,4.0,0,,1
2585,Apparel,1819.0,15.899584281887165,Prepaid_UPI,330,10,1.0,542.5,1.0,1,5.0,0
2586,Electronics,14651.0,29.77922757394115,COD,241,4,1.0,236.7,1.0,0,,1
2587,Electronics,33216.0,10.36514362051971,COD,6,1,0.0,147.3,3.0,0,,0
2588,Apparel,915.0,17.605808772293035,Prepaid_Card,236,5,1.0,190.3,2.0,0,1.0,0
2589,Electronics,29428.0,6.355954910530995,Prepaid_Card,120,0,0.0,362.5,4.0,1,2.0,1
2590,Electronics,20949.0,10.620014059918718,Prepaid_Card,6,2,0.0,310.7,5.0,1,5.0,0
2591,Footwear,4207.0,18.3855650743132,Prepaid_Card,99,4,0.0,265.9,5.0,1,4.0,0
2592,Footwear,4428.0,14.635948785431921,COD,358,7,2.0,99.1,5.0,1,2.0,0
2593,Home,6261.0,10.618128354165396,Prepaid_UPI,1,0,0.0,521.7,6.0,1,3.0,1
2594,Apparel,2048.0,2.5060442173266892,Prepaid_Card,37,1,0.0,393.9,7.0,1,,0
2595,Apparel,646.0,51.41643682688516,COD,141,4,0.0,685.8,2.0,0,4.0,0
2596,Beauty,1688.0,14.491555851636111,Prepaid_UPI,317,11,2.0,225.5,1.0,0,3.0,0
2597,Apparel,757.0,26.949483602968442,Prepaid_UPI,303,6,0.0,235.5,3.0,1,1.0,0
2598,Electronics,13331.0,0.0,Prepaid_Card,274,5,1.0,46.1,5.0,0,4.0,1
2599,Beauty,1379.0,42.36473699364125,Prepaid_Card,377,8,1.0,205.2,3.0,0,5.0,1
2600,Beauty,1894.0,24.507409757302696,COD,6,0,0.0,74.4,6.0,1,4.0,0
2601,Electronics,32801.0,15.341881856123091,Prepaid_Card,41,0,0.0,193.7,2.0,0,2.0,0
2602,Home,6995.0,15.472883940040777,COD,901,20,3.0,440.3,8.0,0,2.0,1
2603,Electronics,25696.0,35.04114786649082,COD,121,4,0.0,306.8,6.0,0,,0
2604,Footwear,4205.0,0.0,Wallet,517,11,0.0,460.6,4.0,1,3.0,0
2605,Apparel,1998.0,9.637099919363855,Prepaid_UPI,23,0,0.0,377.3,3.0,1,2.0,0
2606,Apparel,1928.0,20.213742435982116,COD,195,3,0.0,203.5,4.0,0,5.0,1
2607,Home,2067.0,20.04083378153101,COD,237,6,1.0,109.4,7.0,0,,0
2608,Apparel,1357.0,59.57967945517622,Prepaid_UPI,382,9,0.0,387.8,4.0,1,1.0,0
2609,Home,5969.0,16.93609794327802,COD,751,18,2.0,225.6,3.0,1,4.0,0
2610,Electronics,43953.0,36.85340488092481,COD,198,5,0.0,424.1,4.0,1,3.0,1
2611,Footwear,547.0,49.17485779803927,COD,64,2,0.0,278.5,2.0,0,4.0,0
2612,Footwear,1808.0,32.05921128682645,Prepaid_UPI,239,8,1.0,309.3,7.0,1,1.0,0
2613,Electronics,16195.0,11.892758930779923,Prepaid_Card,21,2,0.0,371.9,6.0,0,5.0,0
2614,Footwear,1654.0,2.7326862101958085,COD,612,15,1.0,489.5,6.0,1,1.0,0
2615,Apparel,1871.0,33.18130424071307,COD,232,2,0.0,220.8,8.0,0,2.0,0
2616,Electronics,3174.0,46.67537835484674,Prepaid_Card,40,3,0.0,225.1,3.0,0,1.0,0
2617,Apparel,1047.0,30.1894464329368,Prepaid_Card,109,2,0.0,361.3,5.0,0,4.0,0
2618,Footwear,3347.0,40.50172230904226,Prepaid_UPI,406,9,1.0,147.3,4.0,0,2.0,0
2619,Footwear,2127.0,60.8792057160713,COD,364,6,0.0,347.1,8.0,1,3.0,0
2620,Beauty,489.0,34.560614265859286,Prepaid_UPI,55,5,0.0,378.7,4.0,1,3.0,0
2621,Footwear,2943.0,5.490507013091236,Wallet,21,0,0.0,735.5,1.0,1,2.0,1
2622,Beauty,1378.0,22.76591148256682,Prepaid_Card,635,17,6.0,337.7,3.0,1,4.0,1
2623,Apparel,2167.0,42.553227902817255,COD,2,1,0.0,468.7,6.0,1,2.0,1
2624,Beauty,1909.0,18.268303135779806,Prepaid_UPI,169,0,0.0,199.6,6.0,0,5.0,0
2625,Home,7894.0,44.585583922194374,COD,154,7,2.0,189.7,4.0,0,4.0,1
2626,Electronics,9362.0,20.995946530174127,COD,155,4,1.0,236.4,4.0,0,,0
2627,Home,6164.0,27.015211314202524,COD,119,0,0.0,167.4,5.0,0,1.0,0
2628,Electronics,25362.0,16.73888439484226,Wallet,356,7,2.0,344.5,6.0,0,5.0,0
2629,Apparel,1683.0,24.39304510481612,COD,689,16,2.0,139.3,5.0,1,5.0,1
2630,Apparel,1242.0,25.186711416543112,Prepaid_UPI,340,11,0.0,134.1,4.0,0,3.0,1
2631,Apparel,782.0,0.0,Prepaid_Card,214,4,1.0,126.6,4.0,1,5.0,1
2632,Electronics,3203.0,15.376100611283867,Prepaid_Card,501,6,1.0,311.5,3.0,1,,0
2633,Footwear,3853.0,3.5018786971984,COD,112,5,2.0,134.5,7.0,0,,1
2634,Home,6574.0,15.893370889174616,Prepaid_Card,159,5,1.0,134.0,4.0,1,3.0,0
2635,Electronics,8319.0,10.072543455022007,COD,241,1,0.0,135.5,2.0,0,4.0,0
2636,Electronics,29459.0,37.177317643533634,Prepaid_Card,745,17,3.0,46.5,9.0,0,5.0,1
2637,Electronics,33513.0,37.35099905628267,COD,21,1,0.0,183.4,3.0,0,2.0,0
2638,Apparel,1404.0,30.404412315002155,COD,64,1,0.0,350.6,3.0,1,3.0,0
2639,Footwear,1769.0,2.985261531777482,Prepaid_Card,263,4,0.0,328.1,2.0,1,3.0,0
2640,Apparel,1986.0,20.527978341796864,COD,26,0,0.0,334.1,3.0,1,4.0,1
2641,Home,5247.0,1.7921153232981268,COD,363,7,2.0,376.5,6.0,1,3.0,1
2642,Footwear,3381.0,19.79059921073355,Wallet,23,1,0.0,354.9,1.0,1,1.0,0
2643,Home,5321.0,31.71131750843906,COD,154,5,0.0,199.7,5.0,1,5.0,1
2644,Footwear,3385.0,36.88156484372657,COD,507,7,3.0,360.3,3.0,1,5.0,1
2645,Apparel,661.0,29.092671697885653,COD,364,9,1.0,122.7,3.0,0,5.0,0
2646,Footwear,4190.0,40.87707346021062,COD,411,10,2.0,263.3,1.0,0,3.0,1
2647,Footwear,1643.0,25.89634580406188,Prepaid_UPI,608,14,0.0,126.5,4.0,0,2.0,1
2648,Footwear,3846.0,18.49659591984554,COD,540,11,0.0,170.1,1.0,1,,0
2649,Home,7179.0,35.104907645491174,Prepaid_Card,673,18,0.0,486.9,4.0,1,5.0,0
2650,Footwear,3105.0,35.59714150265011,Prepaid_Card,424,12,3.0,202.2,5.0,0,5.0,1
2651,Beauty,1556.0,14.137424525144292,COD,61,1,0.0,169.6,1.0,1,3.0,0
2652,Electronics,5976.0,27.684733878551036,Wallet,91,2,0.0,404.5,6.0,1,1.0,0
2653,Footwear,2245.0,17.585299384950584,Wallet,474,12,1.0,159.4,1.0,0,2.0,0
2654,Footwear,2947.0,0.0,COD,884,22,5.0,322.3,8.0,1,1.0,0
2655,Electronics,4786.0,28.60159738169979,COD,205,3,0.0,278.7,4.0,0,3.0,0
2656,Beauty,412.0,2.5821672731422645,COD,309,5,0.0,231.2,3.0,0,5.0,0
2657,Electronics,44714.0,26.92336314000641,COD,689,16,4.0,148.3,5.0,0,4.0,1
2658,Home,2858.0,0.0,Prepaid_Card,472,8,2.0,562.4,3.0,0,2.0,0
2659,Apparel,1030.0,11.204993844688886,Prepaid_Card,583,9,1.0,165.0,1.0,1,1.0,0
2660,Apparel,853.0,15.496017973964758,Prepaid_Card,66,0,0.0,501.8,7.0,0,1.0,0
2661,Footwear,3084.0,40.02587155467019,COD,47,2,0.0,334.8,4.0,0,2.0,1
2662,Electronics,21921.0,13.997274100211092,COD,919,24,2.0,401.1,5.0,0,5.0,0
2663,Electronics,35821.0,5.875435695869392,Wallet,142,2,0.0,276.0,4.0,0,,0
2664,Apparel,1322.0,27.465176229903907,Wallet,93,2,0.0,573.2,3.0,0,2.0,0
2665,Electronics,1875.0,18.74539616899218,COD,25,1,0.0,656.5,2.0,1,2.0,0
2666,Footwear,2431.0,33.858408409740086,Prepaid_Card,32,0,0.0,216.2,6.0,1,5.0,1
2667,Footwear,721.0,6.8218007625319785,Prepaid_Card,341,6,1.0,171.1,6.0,1,4.0,0
2668,Apparel,1888.0,25.162808232096676,Prepaid_UPI,1304,30,7.0,260.4,4.0,1,5.0,1
2669,Home,1175.0,59.043501950907796,Prepaid_Card,173,1,0.0,210.6,7.0,0,5.0,0
2670,Electronics,10703.0,18.41081561448485,Prepaid_UPI,725,15,0.0,459.2,4.0,0,1.0,0
2671,Home,3842.0,24.80095614550942,COD,703,15,3.0,344.4,7.0,1,,1
2672,Electronics,9749.0,0.0,COD,191,5,1.0,115.5,8.0,1,,1
2673,Electronics,24818.0,9.205310680117698,Wallet,212,2,0.0,113.3,7.0,1,4.0,0
2674,Electronics,21379.0,28.895810530641548,COD,230,5,1.0,285.0,5.0,1,1.0,1
2675,Home,7634.0,17.051533862466712,COD,936,18,1.0,457.5,2.0,0,4.0,0
2676,Electronics,5071.0,31.216494409011688,Prepaid_UPI,113,1,0.0,153.7,5.0,0,2.0,0
2677,Electronics,26461.0,28.374080286948892,Prepaid_UPI,37,2,0.0,328.9,3.0,0,4.0,0
2678,Footwear,3382.0,2.2295584618335944,Prepaid_UPI,100,2,0.0,377.9,6.0,0,1.0,0
2679,Footwear,1011.0,37.22959423937226,Prepaid_UPI,367,11,3.0,339.1,8.0,0,2.0,0
2680,Electronics,29077.0,3.3597258486639987,Prepaid_UPI,384,8,1.0,98.6,4.0,1,5.0,0
2681,Footwear,3957.0,10.526171412888594,COD,608,15,2.0,194.6,2.0,0,,1
2682,Footwear,3650.0,25.442273733013195,Prepaid_Card,334,9,0.0,196.1,6.0,0,5.0,0
2683,Apparel,2083.0,45.50534512009869,Prepaid_UPI,5,0,0.0,378.3,4.0,1,4.0,1
2684,Home,5849.0,6.9418547180876455,Prepaid_UPI,1196,24,2.0,184.1,8.0,1,,0
2685,Apparel,1109.0,24.215266801293282,COD,1605,35,0.0,118.1,5.0,0,2.0,1
2686,Footwear,4182.0,24.340307032455115,COD,264,5,1.0,364.8,4.0,1,2.0,0
2687,Apparel,806.0,31.860399666586574,Prepaid_UPI,156,2,0.0,139.7,5.0,1,3.0,0
2688,Home,4795.0,39.76045824518633,COD,48,1,0.0,78.3,5.0,1,3.0,0
2689,Apparel,1778.0,15.938871039970902,COD,19,0,0.0,190.8,1.0,0,1.0,0
2690,Electronics,39406.0,37.17773861894425,Prepaid_UPI,44,0,0.0,84.6,3.0,0,,0
2691,Beauty,2304.0,41.95482578239569,Prepaid_Card,981,20,0.0,68.3,7.0,1,2.0,0
2692,Electronics,4922.0,48.7593876830736,COD,1192,26,5.0,41.5,3.0,0,,0
2693,Footwear,3404.0,29.528849495824307,COD,91,0,0.0,316.2,4.0,0,1.0,0
2694,Beauty,630.0,24.361553655289505,COD,119,1,0.0,249.5,4.0,0,,0
2695,Footwear,3616.0,14.88123289577696,Prepaid_UPI,403,9,1.0,723.5,3.0,0,4.0,0
2696,Apparel,1661.0,0.11519901775588792,Prepaid_Card,274,5,0.0,171.6,4.0,0,2.0,1
2697,Footwear,1225.0,17.83069701012253,COD,1518,34,2.0,535.0,2.0,1,,1
2698,Apparel,1899.0,23.685066043397622,COD,301,4,1.0,326.3,1.0,1,,0
2699,Electronics,21426.0,20.3576154635064,COD,149,2,0.0,178.9,5.0,0,3.0,0
2700,Footwear,2675.0,30.96576989222242,COD,1096,28,6.0,124.3,8.0,1,4.0,0
2701,Home,7780.0,0.1874008839021002,COD,39,0,0.0,284.0,6.0,1,,0
2702,Electronics,29960.0,19.27038594565292,Prepaid_Card,49,0,0.0,136.5,6.0,0,5.0,0
2703,Electronics,26979.0,51.921542636954655,COD,133,4,1.0,280.7,7.0,1,1.0,1
2704,Footwear,567.0,36.933981392533354,COD,311,5,0.0,133.7,5.0,0,1.0,0
2705,Home,1834.0,31.242851938190817,Prepaid_Card,1472,33,7.0,109.6,5.0,1,2.0,0
2706,Electronics,2364.0,27.860235625337353,Prepaid_Card,415,9,0.0,65.1,3.0,0,2.0,0
2707,Footwear,1833.0,16.51852213902,COD,95,3,1.0,269.1,6.0,1,5.0,0
2708,Apparel,1020.0,0.0,COD,578,13,4.0,234.8,5.0,0,2.0,1
2709,Apparel,1355.0,28.856928856179984,COD,122,2,1.0,107.1,3.0,1,4.0,0
2710,Home,5611.0,0.0,COD,236,8,1.0,220.8,4.0,0,1.0,0
2711,Beauty,571.0,17.116662060808352,Prepaid_UPI,762,12,1.0,85.8,2.0,0,3.0,0
2712,Apparel,1483.0,21.945112157465033,COD,1,0,0.0,246.1,6.0,0,4.0,0
2713,Apparel,2051.0,15.29214346889479,Prepaid_UPI,606,12,0.0,224.9,8.0,0,4.0,0
2714,Apparel,733.0,54.57074590202846,Prepaid_UPI,348,4,0.0,355.2,2.0,0,3.0,0
2715,Footwear,3136.0,49.36514177650092,COD,331,6,2.0,82.4,7.0,0,3.0,1
2716,Apparel,482.0,37.49217600515146,COD,500,10,1.0,40.1,7.0,0,4.0,1
2717,Electronics,24464.0,8.12009850891434,COD,139,5,1.0,509.4,2.0,0,3.0,0
2718,Beauty,1893.0,50.82122990448182,COD,30,0,0.0,299.6,1.0,0,3.0,0
2719,Apparel,461.0,31.284537082355513,Prepaid_Card,11,0,0.0,153.9,5.0,1,5.0,1
2720,Home,2869.0,7.8703051037048315,COD,861,18,2.0,486.6,4.0,0,2.0,0
2721,Electronics,39655.0,22.490753669443635,Prepaid_UPI,490,9,2.0,713.8,4.0,1,5.0,0
2722,Footwear,1402.0,36.37862280307199,Prepaid_Card,141,5,1.0,311.2,7.0,0,1.0,0
2723,Electronics,32862.0,13.016817390365373,Prepaid_UPI,213,7,0.0,221.0,4.0,0,3.0,0
2724,Electronics,28016.0,24.107988320091874,Prepaid_UPI,697,13,1.0,99.8,10.0,0,5.0,0
2725,Apparel,695.0,26.747145657702387,Prepaid_Card,121,6,1.0,186.3,1.0,1,2.0,0
2726,Footwear,3467.0,5.487186976900009,Wallet,182,3,0.0,99.7,3.0,0,1.0,0
2727,Footwear,2628.0,17.948607283631475,Wallet,445,8,1.0,307.5,3.0,0,4.0,1
2728,Apparel,602.0,6.61806137435217,COD,164,5,1.0,837.5,4.0,1,3.0,0
2729,Electronics,42782.0,35.03002023560079,COD,185,5,0.0,327.4,8.0,0,3.0,0
2730,Footwear,2468.0,8.379168616341776,COD,1059,23,2.0,487.0,2.0,0,,0
2731,Apparel,1741.0,26.37705556197085,COD,151,3,0.0,216.4,3.0,1,2.0,0
2732,Apparel,792.0,1.1476627240960333,Prepaid_Card,230,7,2.0,301.8,3.0,0,2.0,0
2733,Home,1356.0,4.998446752880351,COD,336,6,1.0,198.2,4.0,0,2.0,0
2734,Electronics,33669.0,4.271781862439777,Prepaid_Card,56,1,0.0,79.2,5.0,0,3.0,0
2735,Apparel,1613.0,17.656372691798794,Prepaid_UPI,537,15,1.0,50.4,4.0,0,4.0,0
2736,Electronics,13206.0,24.705724299556916,COD,32,0,0.0,794.0,2.0,0,4.0,0
2737,Apparel,1743.0,27.471329427874466,Prepaid_Card,388,8,1.0,164.8,4.0,0,2.0,0
2738,Electronics,23319.0,0.0,COD,31,3,0.0,219.0,8.0,1,2.0,0
2739,Home,2984.0,19.470409239554996,Prepaid_UPI,1141,26,3.0,52.6,7.0,1,4.0,0
2740,Home,6359.0,10.74141835434847,Prepaid_Card,1419,33,11.0,199.3,3.0,1,2.0,0
2741,Apparel,1510.0,30.012677391553872,COD,706,13,1.0,366.8,5.0,1,1.0,0
2742,Footwear,2529.0,17.98545503381107,Prepaid_UPI,117,3,0.0,347.8,6.0,0,1.0,0
2743,Apparel,1792.0,20.787534915722702,COD,503,11,2.0,248.1,6.0,0,,1
2744,Footwear,2679.0,10.825765922454103,Prepaid_UPI,561,17,2.0,380.1,8.0,0,1.0,0
2745,Electronics,42308.0,47.869715643857496,Prepaid_Card,253,7,3.0,167.8,5.0,1,4.0,1
2746,Footwear,3772.0,2.7463086515019732,COD,226,5,1.0,497.0,2.0,1,,1
2747,Apparel,1045.0,16.00399014416657,Prepaid_UPI,70,2,0.0,984.5,1.0,1,1.0,0
2748,Apparel,1237.0,23.613976799094527,Prepaid_UPI,660,15,1.0,451.2,6.0,0,4.0,0
2749,Electronics,43131.0,18.229593066771546,Prepaid_UPI,277,8,1.0,221.5,1.0,1,5.0,1
2750,Apparel,2011.0,10.540960259396918,Prepaid_Card,400,7,1.0,143.8,6.0,1,1.0,0
2751,Apparel,744.0,0.0,Prepaid_UPI,79,4,1.0,102.6,3.0,0,2.0,1
2752,Footwear,1597.0,11.627365736623629,COD,28,0,0.0,240.5,2.0,1,,0
2753,Footwear,1958.0,7.609227377482041,Prepaid_UPI,1,0,0.0,102.9,6.0,0,4.0,0
2754,Apparel,1984.0,47.18836889069553,Prepaid_UPI,688,14,0.0,281.6,2.0,1,3.0,0
2755,Footwear,4210.0,55.97043892897079,COD,779,17,2.0,226.1,6.0,0,,0
2756,Footwear,3709.0,21.238124830065956,COD,536,14,1.0,142.0,5.0,0,3.0,1
2757,Footwear,1603.0,0.9286518955131555,COD,558,9,0.0,257.7,1.0,1,3.0,0
2758,Home,7130.0,33.070661585685585,COD,617,13,0.0,274.6,8.0,0,2.0,0
2759,Home,553.0,7.283852630231525,COD,509,8,1.0,326.0,7.0,1,5.0,0
2760,Electronics,19719.0,13.762434196080006,COD,370,8,1.0,234.4,7.0,0,4.0,1
2761,Home,3208.0,12.567256582250659,Prepaid_Card,660,12,3.0,310.9,7.0,0,3.0,0
2762,Beauty,1408.0,14.492415096940615,COD,367,8,2.0,473.1,3.0,1,4.0,0
2763,Apparel,1409.0,16.67919622763874,COD,432,9,2.0,109.7,7.0,0,2.0,1
2764,Apparel,806.0,2.2974707600610245,Prepaid_UPI,12,2,1.0,105.2,6.0,1,1.0,1
2765,Apparel,768.0,11.469795075103598,COD,66,4,0.0,371.7,1.0,1,,0
2766,Beauty,2038.0,37.29916371795153,Prepaid_Card,44,1,0.0,164.7,2.0,0,5.0,0
2767,Electronics,4537.0,21.496645894387672,Prepaid_UPI,506,13,1.0,481.5,3.0,0,4.0,0
2768,Home,4098.0,23.87970762233156,Wallet,749,19,3.0,416.0,8.0,0,3.0,0
2769,Footwear,1267.0,0.0,Prepaid_Card,17,0,0.0,489.7,2.0,0,3.0,0
2770,Beauty,901.0,36.21675487785764,COD,7,3,0.0,76.6,3.0,1,4.0,0
2771,Apparel,899.0,11.717201647553221,COD,1158,26,3.0,227.3,2.0,0,5.0,1
2772,Footwear,3334.0,38.85952831551542,Wallet,955,19,1.0,312.6,3.0,0,3.0,0
2773,Footwear,2324.0,24.31412206296545,Prepaid_UPI,132,4,0.0,121.1,7.0,0,2.0,0
2774,Apparel,939.0,13.569198564320121,Prepaid_UPI,165,4,0.0,220.3,1.0,0,1.0,0
2775,Footwear,3825.0,0.0,Prepaid_UPI,261,3,0.0,290.0,6.0,0,1.0,0
2776,Electronics,4958.0,54.62268936142114,COD,341,5,0.0,149.5,3.0,0,3.0,0
2777,Home,6201.0,34.04870909571076,Prepaid_Card,1127,28,2.0,119.6,9.0,1,4.0,0
2778,Electronics,12076.0,34.94611599533506,Prepaid_UPI,58,2,0.0,191.4,5.0,1,,0
2779,Apparel,2052.0,49.28241558178938,Prepaid_UPI,166,7,1.0,504.0,4.0,0,1.0,1
2780,Apparel,410.0,25.36130518343292,COD,607,13,3.0,324.1,3.0,0,3.0,0
2781,Apparel,1402.0,42.28600077072629,Prepaid_Card,731,15,1.0,268.5,5.0,1,1.0,0
2782,Apparel,1520.0,14.82137113379757,COD,32,0,0.0,401.2,1.0,1,5.0,0
2783,Home,4745.0,33.06367799249811,Wallet,275,8,0.0,232.5,5.0,1,5.0,0
2784,Electronics,36898.0,12.548549388629409,COD,219,6,0.0,174.9,3.0,1,3.0,0
2785,Apparel,602.0,14.4421180677353,Prepaid_UPI,244,5,0.0,125.6,3.0,0,4.0,1
2786,Home,3500.0,23.45500863181414,COD,273,4,0.0,208.0,9.0,0,,0
2787,Home,6951.0,2.989016350604146,Prepaid_Card,21,3,1.0,357.1,8.0,1,1.0,1
2788,Electronics,40127.0,26.94136333562021,Prepaid_Card,164,3,0.0,34.9,8.0,1,3.0,0
2789,Beauty,1321.0,17.32062685188596,COD,7,0,0.0,176.2,6.0,1,,1
2790,Electronics,25639.0,0.0,Prepaid_UPI,242,4,0.0,216.9,5.0,1,2.0,0
2791,Footwear,3556.0,15.135071713616151,Prepaid_UPI,297,6,2.0,174.1,8.0,1,2.0,1
2792,Apparel,1803.0,16.82417945269911,Prepaid_UPI,520,13,2.0,57.3,5.0,0,5.0,0
